data,yhat_model_1_to_7,yhat_model_1_to_8,yhat_model_1_to_9,yhat_model_1_to_10,yhat_model_1_to_11,yhat_model_1_to_12,yhat_model_1_to_13,yhat_model_1_to_14,yhat_model_1_to_15,yhat_model_1_to_16,yhat_model_1_to_17,yhat_model_1_to_18,yhat_model_1_to_19,yhat_model_1_to_20,yhat_model_1_to_21,yhat_model_1_to_22,yhat_model_1_to_23,yhat_model_1_to_24,yhat_model_1_to_25,yhat_model_1_to_26,yhat_model_1_to_27,yhat_model_1_to_28,yhat_model_1_to_29,yhat_model_1_to_30,yhat_model_1_to_31,yhat_model_1_to_32,yhat_model_1_to_33,yhat_model_1_to_34,yhat_model_1_to_35,yhat_model_1_to_36
22/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/03/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/03/2020,16.085714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/03/2020,17.942857142857143,18.761904761904763,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/03/2020,19.800000000000004,20.80952380952381,20.444444444444443,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/04/2020,21.65714285714286,22.85714285714286,22.444444444444443,22.133333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2020,23.514285714285712,24.90476190476191,24.444444444444443,24.0,26.35272727272727,,,,,,,,,,,,,,,,,,,,,,,,,
03/04/2020,25.371428571428574,26.952380952380956,26.444444444444443,25.866666666666667,28.334545454545456,30.477855477855478,,,,,,,,,,,,,,,,,,,,,,,,
04/04/2020,27.228571428571428,29.000000000000004,28.444444444444443,27.733333333333334,30.316363636363636,32.603729603729604,38.145054945054945,,,,,,,,,,,,,,,,,,,,,,,
05/04/2020,29.085714285714282,31.04761904761905,30.444444444444443,29.6,32.29818181818182,34.72960372960373,40.41978021978022,43.18725274725275,,,,,,,,,,,,,,,,,,,,,,
06/04/2020,30.942857142857143,33.0952380952381,32.44444444444444,31.46666666666667,34.28,36.85547785547786,42.6945054945055,45.690549450549454,42.19428571428571,,,,,,,,,,,,,,,,,,,,,
07/04/2020,32.8,35.142857142857146,34.44444444444444,33.33333333333334,36.261818181818185,38.981351981351985,44.96923076923077,48.19384615384615,44.90857142857143,44.7455882352941,,,,,,,,,,,,,,,,,,,,
08/04/2020,34.65714285714286,37.1904761904762,36.44444444444444,35.20000000000001,38.24363636363637,41.107226107226104,47.24395604395605,50.69714285714286,47.622857142857136,47.54117647058822,49.28921568627451,,,,,,,,,,,,,,,,,,,
09/04/2020,36.51428571428571,39.23809523809524,38.44444444444444,37.06666666666668,40.225454545454554,43.23310023310023,49.51868131868132,53.20043956043956,50.33714285714285,50.33676470588233,52.08578431372549,52.126453388372894,,,,,,,,,,,,,,,,,,
10/04/2020,38.37142857142857,41.28571428571429,40.44444444444444,38.933333333333344,42.20727272727274,45.35897435897436,51.793406593406594,55.70373626373626,53.051428571428566,53.13235294117645,54.88235294117647,54.99745442036463,64.59368421052632,,,,,,,,,,,,,,,,,
11/04/2020,40.22857142857143,43.333333333333336,42.44444444444444,40.80000000000001,44.18909090909092,47.484848484848484,54.06813186813187,58.207032967032966,55.765714285714274,55.92794117647057,57.67892156862745,57.868455452356386,67.52,77.9415037593985,,,,,,,,,,,,,,,,
12/04/2020,42.08571428571428,45.38095238095239,44.44444444444444,42.66666666666668,46.170909090909106,49.61072261072261,56.34285714285714,60.71032967032967,58.47999999999999,58.72352941176469,60.47549019607843,60.739456484348125,70.44631578947369,81.02345864661655,81.40121212121213,,,,,,,,,,,,,,,
13/04/2020,,47.42857142857144,46.44444444444444,44.533333333333346,48.15272727272729,51.73659673659674,58.61758241758242,63.21362637362637,61.194285714285705,61.519117647058806,63.27205882352941,63.610457516339864,73.37263157894738,84.10541353383458,84.71419913419913,84.94522868435912,,,,,,,,,,,,,,
14/04/2020,,,48.44444444444444,46.40000000000001,50.13454545454546,53.86247086247086,60.892307692307696,65.71692307692307,63.90857142857141,64.31470588235291,66.06862745098039,66.48145854833162,76.29894736842105,87.18736842105262,88.02718614718614,88.43986448334275,119.75770750988141,,,,,,,,,,,,,
15/04/2020,,,,48.26666666666668,52.116363636363644,55.988344988344984,63.167032967032966,68.22021978021978,66.62285714285714,67.11029411764703,68.86519607843137,69.35245958032336,79.22526315789474,90.26932330827067,91.34017316017315,91.93450028232637,123.39604743083004,118.9076231884058,,,,,,,,,,,,
16/04/2020,,,,,54.09818181818183,58.11421911421911,65.44175824175825,70.72351648351648,69.33714285714284,69.90588235294115,71.66176470588235,72.2234606123151,82.15157894736842,93.35127819548872,94.65316017316017,95.42913608130999,127.03438735177863,122.92023188405797,150.73876923076924,,,,,,,,,,,
17/04/2020,,,,,,60.24009324009324,67.71648351648352,73.22681318681319,72.05142857142856,72.70147058823527,74.45833333333333,75.09446164430685,85.07789473684211,96.43323308270676,97.96614718614718,98.92377188029363,130.67272727272726,126.93284057971015,155.01492307692308,174.72553846153846,,,,,,,,,,
18/04/2020,,,,,,,69.99120879120879,75.73010989010989,74.76571428571428,75.49705882352939,77.25490196078431,77.96546267629859,88.00421052631579,99.51518796992481,101.27913419913419,102.41840767927725,134.31106719367588,130.94544927536234,159.29107692307693,179.4116923076923,216.36792836792836,,,,,,,,,
19/04/2020,,,,,,,,78.23340659340658,77.47999999999998,78.29264705882349,80.05147058823529,80.83646370829032,90.93052631578948,102.59714285714286,104.59212121212121,105.91304347826087,137.94940711462448,134.95805797101448,163.56723076923078,184.09784615384615,221.5168905168905,238.07443897099068,,,,,,,,
20/04/2020,,,,,,,,,80.1942857142857,81.08823529411761,82.84803921568627,83.70746474028208,93.85684210526315,105.6790977443609,107.90510822510822,109.4076792772445,141.5877470355731,138.97066666666666,167.84338461538462,188.784,226.66585266585267,243.8292282430213,260.8287684729064,,,,,,,
21/04/2020,,,,,,,,,,83.88382352941173,85.64460784313725,86.57846577227382,96.78315789473685,108.76105263157895,111.21809523809523,112.90231507622812,145.22608695652173,142.98327536231884,172.11953846153847,193.47015384615383,231.8148148148148,249.58401751505198,267.1775369458128,260.6291138301817,,,,,,
22/04/2020,,,,,,,,,,,88.44117647058823,89.44946680426555,99.70947368421054,111.843007518797,114.53108225108224,116.39695087521174,148.86442687747032,146.995884057971,176.39569230769231,198.15630769230768,236.96377696377695,255.3388067870826,273.52630541871923,267.56170559881355,296.8142741935484,,,,,
23/04/2020,,,,,,,,,,,,92.32046783625731,102.63578947368421,114.92496240601504,117.84406926406925,119.89158667419537,152.50276679841895,151.0084927536232,180.67184615384616,202.84246153846152,242.11273911273912,261.0935960591133,279.8750738916256,274.4942973674453,304.20096774193553,313.3465542521994,,,,
24/04/2020,,,,,,,,,,,,,105.5621052631579,118.00691729323309,121.15705627705627,123.38622247317899,156.14110671936757,155.02110144927536,184.948,207.52861538461536,247.26170126170126,266.8483853311439,286.22384236453206,281.4268891360771,311.5876612903226,321.25289589442815,317.8963458110517,,,
25/04/2020,,,,,,,,,,,,,,121.08887218045113,124.47004329004328,126.88085827216261,159.77944664031617,159.03371014492754,189.22415384615385,212.2147692307692,252.4106634106634,272.6031746031746,292.57261083743845,288.3594809047089,318.9743548387097,329.15923753665686,326.28204099821744,363.5085103132162,,
26/04/2020,,,,,,,,,,,,,,,127.78303030303029,130.37549407114625,163.4177865612648,163.04631884057972,193.5003076923077,216.90092307692305,257.5596255596256,278.3579638752052,298.92137931034483,295.2920726733407,326.3610483870968,337.0655791788856,334.6677361853832,372.28681436210854,426.5404481792717,
27/04/2020,,,,,,,,,,,,,,,,133.87012987012986,167.05612648221341,167.05892753623186,197.77646153846155,221.5870769230769,262.70858770858774,284.1127531472359,305.2701477832512,302.22466444197255,333.7477419354839,344.97192082111434,343.05343137254897,381.06511841100075,435.8012324929972,421.52127842127845
